x,y
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
2.7556,0.0034
3.9334,0.0178
5.6092,0.0268
7.4311,0.1662
7.4311,0.1662
12.1097,0.1494
13.7888,0.5012
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
15.4962,0.6995
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
18.5284,0.895
18.6087,0.749
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
24.2727,0.9261
25.098,0.9867
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
